name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.21s,643.92ms,2.58ms,643.46ms,1.96ms,641.31ms,646.50ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,104,4.56s,28.68ms,481.03us,28.91ms,732.79us,27.92ms,31.13ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,208029,4.61s,13.00us,263.00ns,13.17us,876.00ns,11.61us,70.78us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,113948,4.61s,23.88us,765.00ns,24.60us,8.07us,18.97us,250.11us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,194482,4.61s,13.62us,282.00ns,13.80us,912.00ns,12.34us,47.83us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,37424,4.56s,73.08us,1.31us,73.78us,3.81us,62.67us,336.54us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,150600,10,4.76s,314.15ms,814.88us,313.72ms,2.08ms,308.19ms,316.49ms
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,139,4.56s,21.70ms,167.69us,21.72ms,284.23us,21.22ms,23.64ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,4661,4.51s,213.08us,4.54us,215.60us,12.71us,187.64us,402.10us
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,3932,4.51s,323.11us,4.58us,325.95us,13.69us,304.33us,464.87us
curated/05-lexer-veryl/multi,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,1015,4.51s,2.97ms,52.34us,2.96ms,98.43us,2.36ms,3.35ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,107,407369,4.72s,7.21us,119.00ns,7.32us,630.00ns,6.68us,63.52us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,107,1000000,3.89s,1.81us,24.00ns,1.83us,219.00ns,1.69us,29.65us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,107,375101,4.72s,7.84us,132.00ns,7.95us,610.00ns,7.26us,43.92us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,107,1000000,1.04s,212.00ns,2.00ns,217.00ns,79.00ns,201.00ns,32.38us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,102,506200,4.77s,5.76us,113.00ns,5.88us,618.00ns,5.29us,43.60us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,102,1000000,3.44s,1.40us,21.00ns,1.42us,177.00ns,1.26us,33.91us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,102,482040,4.77s,6.10us,109.00ns,6.18us,470.00ns,4.87us,41.09us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,102,1000000,734.60ms,73.00ns,1.00ns,75.00ns,55.00ns,67.00ns,43.88us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,10001,5364,4.51s,556.30us,9.21us,559.22us,18.65us,514.50us,731.84us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,10001,22263,4.56s,133.41us,3.75us,134.69us,5.77us,121.26us,188.42us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,10001,5221,4.51s,571.56us,7.70us,574.62us,19.34us,497.93us,0.98ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,10001,1000000,937.39ms,156.00ns,2.00ns,159.00ns,57.00ns,146.00ns,20.72us
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1913704,27,4.66s,113.22ms,317.12us,113.12ms,525.82us,111.83ms,114.38ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1913704,49,4.56s,61.54ms,169.73us,61.56ms,228.43us,61.07ms,62.24ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1913704,46,4.61s,66.29ms,367.63us,66.33ms,578.27us,65.27ms,67.83ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1913704,435,4.56s,6.89ms,56.88us,6.91ms,90.19us,6.70ms,7.34ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,133799,4.61s,19.57us,391.00ns,19.81us,1.24us,17.86us,68.97us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,86686,4.56s,31.17us,1.10us,31.93us,7.54us,24.73us,258.22us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,109098,4.56s,23.89us,372.00ns,24.11us,1.18us,21.46us,66.64us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,67356,4.56s,35.38us,541.00ns,35.71us,1.55us,32.51us,77.21us
