name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,1,9.31s,4.65s,0.00ns,4.65s,0.00ns,4.65s,4.65s
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,2,4.91s,1.62s,537.25us,1.62s,537.25us,1.62s,1.62s
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,5.21s,1.73s,19.98ms,1.73s,19.98ms,1.71s,1.75s
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,137,4.61s,21.99ms,68.09us,22.02ms,150.46us,21.80ms,22.65ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,3,5.26s,1.04s,430.24us,1.04s,905.16us,1.04s,1.04s
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,8,5.26s,427.30ms,1.15ms,427.24ms,1.31ms,425.26ms,429.23ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.11s,634.82ms,1.32ms,635.43ms,2.64ms,631.93ms,639.95ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,136,4.61s,22.12ms,96.92us,22.16ms,226.14us,21.37ms,22.89ms
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,60180,4.56s,42.34us,628.00ns,42.61us,1.78us,35.62us,187.09us
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,3396,4.51s,868.67us,7.80us,874.45us,29.72us,826.21us,1.73ms
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,42049,4.56s,51.55us,1.83us,51.78us,6.01us,42.36us,283.11us
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,18667,4.56s,113.05us,4.33us,113.87us,8.40us,97.58us,242.31us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,380309,4.72s,6.36us,248.00ns,6.43us,726.00ns,4.81us,155.92us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,19083,4.56s,152.55us,3.52us,153.10us,7.82us,131.95us,354.55us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,282552,4.67s,8.77us,236.00ns,8.96us,0.99us,7.24us,207.87us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,114578,4.56s,18.60us,375.00ns,18.87us,1.52us,15.68us,136.50us
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,151522,850,4.51s,3.49ms,22.44us,3.53ms,122.89us,3.41ms,4.27ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,151522,1917,4.51s,1.56ms,8.33us,1.57ms,26.13us,1.48ms,1.86ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,151522,533,4.51s,5.60ms,42.79us,5.63ms,102.98us,5.46ms,6.20ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,151522,13774,4.56s,217.16us,1.06us,217.76us,2.67us,213.94us,274.59us
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,248919,273,4.56s,10.95ms,43.75us,11.01ms,187.95us,10.84ms,13.27ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,248919,669,4.56s,4.45ms,45.27us,4.49ms,120.58us,4.27ms,5.01ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,248919,261,4.56s,11.49ms,58.12us,11.53ms,151.90us,11.32ms,12.68ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,248919,7451,4.56s,400.26us,1.88us,402.62us,12.36us,393.82us,848.53us
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,7384531,18,4.61s,168.84ms,475.01us,169.09ms,1.03ms,167.64ms,171.72ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,7384531,37,4.66s,82.38ms,218.46us,82.65ms,662.92us,82.05ms,84.82ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,7384531,11,4.91s,287.30ms,512.99us,287.37ms,1.01ms,285.28ms,289.14ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,36,4.56s,84.06ms,311.55us,83.90ms,711.97us,82.75ms,85.66ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,7384531,29,4.66s,104.70ms,280.91us,104.89ms,665.79us,104.04ms,107.02ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,7384531,75,4.61s,40.18ms,121.14us,40.52ms,921.26us,39.68ms,43.69ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,7384531,20,4.76s,157.36ms,332.73us,157.52ms,589.58us,156.89ms,159.38ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,322,4.56s,9.32ms,20.96us,9.32ms,33.45us,9.26ms,9.44ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,114029,4.56s,21.66us,408.00ns,21.89us,1.10us,19.88us,78.31us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,4955,4.51s,596.21us,4.94us,598.93us,15.13us,575.41us,870.53us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,89555,4.56s,25.33us,438.00ns,25.57us,1.29us,23.31us,85.45us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,31302,4.56s,74.02us,1.28us,74.66us,4.94us,62.68us,314.53us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,52309,4.56s,46.68us,1.23us,47.28us,2.44us,42.95us,101.91us
