name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,3,5.66s,1.07s,14.23ms,1.09s,43.50ms,1.05s,1.15s
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,8,4.86s,401.13ms,545.19us,401.18ms,619.69us,400.16ms,402.13ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.21s,640.41ms,759.24us,640.67ms,915.60us,639.65ms,641.88ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,126,4.61s,23.92ms,129.97us,23.96ms,324.53us,22.13ms,25.05ms
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,55605,4.56s,45.79us,1.18us,46.11us,3.35us,34.71us,317.56us
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,3259,4.51s,907.20us,9.34us,911.06us,19.72us,868.97us,1.12ms
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,40816,4.56s,52.85us,1.77us,53.32us,6.68us,42.09us,244.52us
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,19061,4.56s,111.04us,3.33us,113.01us,8.98us,96.48us,475.78us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,389358,4.72s,6.16us,155.00ns,6.29us,652.00ns,4.98us,56.42us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,18754,4.56s,153.81us,2.72us,155.26us,7.14us,145.98us,253.24us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,282350,4.67s,8.85us,164.00ns,8.95us,611.00ns,7.95us,90.89us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,105029,4.56s,20.90us,380.00ns,21.15us,1.45us,17.58us,125.63us
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,151522,858,4.51s,3.48ms,23.90us,3.50ms,95.65us,2.98ms,4.82ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,151522,1819,4.51s,1.64ms,13.16us,1.65ms,36.48us,1.50ms,2.14ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,151522,483,4.56s,6.20ms,84.73us,6.22ms,120.69us,5.93ms,6.65ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,151522,13392,4.56s,223.72us,3.42us,223.97us,6.54us,214.17us,561.73us
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,248919,266,4.56s,11.35ms,208.43us,11.29ms,258.29us,10.85ms,11.98ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,248919,675,4.56s,4.44ms,26.50us,4.45ms,44.33us,4.31ms,4.61ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,248919,279,4.56s,10.73ms,61.20us,10.75ms,131.78us,10.55ms,11.43ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,248919,7234,4.56s,417.01us,4.83us,414.67us,13.23us,394.39us,1.01ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,7384531,18,4.56s,168.43ms,604.60us,168.50ms,1.44ms,166.04ms,173.04ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,7384531,43,4.61s,70.37ms,119.41us,70.82ms,2.71ms,69.92ms,88.35ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,7384531,10,4.71s,310.56ms,687.46us,310.28ms,1.21ms,307.30ms,311.83ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,36,4.61s,84.71ms,341.69us,84.63ms,567.37us,83.03ms,85.59ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,7384531,29,4.71s,105.94ms,436.19us,105.92ms,600.62us,104.63ms,107.22ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,7384531,85,4.56s,35.43ms,132.59us,35.49ms,720.46us,34.90ms,41.89ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,7384531,19,4.66s,158.72ms,456.82us,158.87ms,689.35us,158.11ms,160.96ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,323,4.56s,9.30ms,19.62us,9.31ms,32.45us,9.27ms,9.55ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,113254,4.56s,20.78us,337.00ns,21.02us,1.22us,18.14us,65.27us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,4585,4.51s,640.34us,6.61us,643.31us,17.11us,613.56us,912.01us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,88065,4.61s,25.57us,550.00ns,25.99us,1.66us,21.46us,93.60us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,31205,4.56s,74.34us,1.20us,75.01us,3.60us,66.46us,172.82us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,48155,4.56s,51.29us,1.38us,51.84us,2.90us,41.58us,227.52us
