name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
imported/rsc/literal,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,51,1000000,635.45ms,22.00ns,1.00ns,23.00ns,22.00ns,19.00ns,7.63us
imported/rsc/not-literal,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,51,1000000,2.44s,913.00ns,21.00ns,929.00ns,140.00ns,809.00ns,30.29us
imported/rsc/not-literal,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,51,1000000,1.84s,561.00ns,11.00ns,571.00ns,111.00ns,508.00ns,22.49us
imported/rsc/not-literal,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,51,1000000,3.34s,1.33us,19.00ns,1.35us,243.00ns,1.08us,147.45us
imported/rsc/not-literal,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,51,1000000,734.10ms,53.00ns,1.00ns,55.00ns,33.00ns,48.00ns,13.92us
imported/rsc/match-class,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,81,1000000,2.84s,1.10us,28.00ns,1.12us,190.00ns,949.00ns,65.52us
imported/rsc/match-class,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,81,1000000,1.49s,427.00ns,9.00ns,439.00ns,142.00ns,396.00ns,75.04us
imported/rsc/match-class,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,81,1000000,3.69s,1.57us,28.00ns,1.59us,192.00ns,1.41us,38.46us
imported/rsc/match-class,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,81,1000000,635.07ms,40.00ns,1.00ns,41.00ns,33.00ns,35.00ns,14.06us
imported/rsc/match-class-in-range,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,81,1000000,2.74s,1.01us,15.00ns,1.02us,143.00ns,921.00ns,22.38us
imported/rsc/match-class-in-range,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,81,1000000,1.54s,398.00ns,7.00ns,411.00ns,107.00ns,362.00ns,40.80us
