name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,2,4.71s,1.54s,1.25ms,1.54s,1.25ms,1.54s,1.54s
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,4.91s,1.62s,178.27us,1.62s,178.27us,1.62s,1.62s
curated/09-aws-keys/full,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,125,4.61s,24.06ms,133.39us,24.12ms,242.66us,23.69ms,25.27ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,3,5.51s,1.05s,726.69us,1.05s,2.41ms,1.05s,1.06s
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,7,4.81s,441.85ms,4.60ms,429.95ms,17.15ms,405.11ms,446.44ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.41s,669.15ms,1.90ms,669.85ms,3.52ms,664.57ms,675.46ms
curated/09-aws-keys/quick,grep,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,135,4.56s,22.22ms,122.93us,22.24ms,188.36us,21.84ms,22.84ms
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,60661,4.56s,41.90us,700.00ns,42.28us,1.92us,38.17us,111.56us
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,3251,4.51s,911.28us,8.73us,914.93us,18.18us,880.09us,1.10ms
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,43662,4.56s,49.13us,937.00ns,50.02us,5.60us,42.82us,239.77us
curated/09-aws-keys/compile-full,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,20990,4.56s,107.24us,1.74us,108.06us,4.66us,95.05us,183.23us
