name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,151522,2142,4.51s,1.39ms,27.66us,1.40ms,44.68us,1.22ms,1.82ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,151522,453,4.56s,6.59ms,111.33us,6.62ms,221.43us,5.50ms,8.13ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,151522,13449,4.56s,222.29us,1.83us,223.01us,6.01us,214.06us,620.46us
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,248919,275,4.56s,10.90ms,79.63us,10.92ms,130.44us,10.66ms,11.43ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,248919,715,4.51s,4.19ms,34.44us,4.20ms,74.41us,4.03ms,5.22ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,248919,256,4.56s,11.72ms,129.34us,11.76ms,190.58us,11.43ms,12.38ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,248919,7222,4.56s,415.62us,2.68us,415.37us,5.10us,396.24us,478.90us
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,7384531,17,4.71s,180.13ms,589.86us,180.12ms,928.67us,178.17ms,181.81ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,7384531,42,4.61s,72.48ms,329.70us,72.54ms,476.78us,71.65ms,73.67ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,7384531,10,4.66s,308.18ms,1.40ms,308.13ms,1.87ms,304.34ms,311.05ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,34,4.61s,89.70ms,487.96us,89.64ms,816.01us,87.45ms,91.71ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,7384531,26,4.66s,116.30ms,869.53us,116.95ms,1.80ms,115.10ms,121.81ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,7384531,74,4.56s,40.75ms,319.62us,40.82ms,517.61us,39.80ms,43.20ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,7384531,17,4.81s,183.36ms,2.32ms,184.58ms,3.24ms,179.99ms,190.87ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,319,4.56s,9.34ms,47.49us,9.43ms,165.44us,9.27ms,9.77ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,102838,4.61s,23.90us,532.00ns,24.18us,1.75us,20.17us,203.58us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,36245,4.56s,75.53us,2.63us,77.85us,16.03us,55.61us,371.95us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,74300,4.56s,30.48us,871.00ns,30.81us,2.61us,21.47us,243.94us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,28406,4.56s,81.82us,1.82us,82.28us,3.71us,73.82us,131.50us
